id,Unnamed: 0,product,brand,meta_brand,image,category_1,category_2,category_3,category_4
773884,851,BLACKMORES Calcimag Multi Suplemen Kesehatan Tulang 30 Tablet,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A7738840002167_20240312140352628_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Suplemen Kesehatan & Kecantikan,
768005,852,BLACKMORES VItamin Bio C 1000 mg 30 Tablet,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A7680050001073_20240312143952604_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Suplemen Kesehatan & Kecantikan,
801675,853,BLACKMORES Koalakids Body Shield Suplemen Kesehatan Anak 60 Tablet,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A8016750002167_20231016145942983_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Suplemen Kesehatan & Kecantikan,
786556,854,BLACKMORES Pregnancy & Breast Multivitamin Feeding Gold 60 Kapsul,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A7865560002167_20240312143631533_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Suplemen Kesehatan & Kecantikan,
786555,855,BLACKMORES Koala Kids Suplemen Kesehatan Anak Fruity Fishies 30 pcs,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A7865550002167_20240312142452866_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Vitamin,
773887,856,BLACKMORES Fish Oil 1000 Suplemen Kesehatan 30 Kapsul,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A7738870002167_20240312141458868_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Suplemen Kesehatan & Kecantikan,
768003,857,BLACKMORES Multivitamins + Minerals Suplemen Kesehatan 30 Tablet,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A7680030001073_20240312143217044_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Suplemen Kesehatan & Kecantikan,
801670,858,BLACKMORES Bio D3 1000 IU Vitamin D 30 Kapsul	,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A8016700002167_20231016145837914_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Vitamin,
768004,859,BLACKMORES Vitamin C 500 mg 60 Tablet,BLACKMORES,"alfacart, blackmores fish oil, blackmores halal, blackmores vitamin a, blackmores pregnancy",https://c.alfagift.id/product/1/1_A7680040001073_20240312144332342_base.jpg,Kebutuhan Kesehatan,Vitamin & Suplemen,Vitamin,
783931,860,BLASTER Neapolitan Permen Strawberry Vanila 100 g,BLASTER,,https://c.alfagift.id/product/1/1_A7839310002167_20230809144808918_base.jpg,Makanan,Makanan Ringan,Permen,
793510,861,BLASTOZ Bitez Wafer Chocolate 10 x 8 g,Blastoz,,https://c.alfagift.id/product/1/1_A7935100002167_20230403164242899_base.jpg,Makanan,Makanan Ringan,Wafer & Snackbar,
767552,862,BLEDUGH Kacang Atom 400 g,BLEDUGH,,https://c.alfagift.id/product/1/1_A7675520001005_20210520081930887_base.png,Makanan,Makanan Ringan,Kacang & Kuaci,
740489,863,Blue Band Serbaguna Margarin Cup 250 g,Blue Band,"mentega blue band, margarin blue band, blueband sachet, bahan masakan",https://c.alfagift.id/product/1/1_A7404890002168_20240415141927345_base.jpg,Kebutuhan Dapur,Bahan Roti & Kue,Keju & Mentega,
806306,864,Blue Band Kuliner Margarin Ayam Bawang 40 g,Blue Band,"mentega blue band, margarin blue band, blueband sachet, bahan masakan",https://c.alfagift.id/product/1/1_A8063060002167_20240130162648528_base.jpg,Kebutuhan Dapur,Bahan Roti & Kue,Keju & Mentega,
783034,865,Blue Band Margarine Cake Cookie Sachet 200 g,Blue Band,"mentega blue band, margarin blue band, blueband sachet, bahan masakan",https://c.alfagift.id/product/1/1_A7830340002167_20240508104037422_base.jpg,Kebutuhan Dapur,Bahan Roti & Kue,Keju & Mentega,
740490,866,Blue Band Serbaguna Margarin 200 g,Blue Band,"mentega blue band, margarin blue band, blueband sachet, bahan masakan",https://c.alfagift.id/product/1/1_A7404900002168_20240508104225555_base.jpg,Kebutuhan Dapur,Bahan Roti & Kue,Keju & Mentega,
780513,867,Blue Diamond Almond Breeze Susu Cair Chocolate 946 ml,Blue Diamond Almonds,,https://c.alfagift.id/product/1/1_A7805130002167_20240403121240418_base.JPG,Minuman,Produk Olahan Susu,Susu Cair,
780515,868,Blue Diamond Almond Breeze Susu Cair Original 946 ml,Blue Diamond Almonds,,https://c.alfagift.id/product/1/1_A7805150002167_20240403121222790_base.JPG,Minuman,Produk Olahan Susu,Susu Cair,
780514,869,Blue Diamond Almond Breeze Susu Cair Vanilla 946 ml,Blue Diamond Almonds,,https://c.alfagift.id/product/1/1_A7805140002167_20240403121205091_base.JPG,Minuman,Produk Olahan Susu,Susu Cair,
806305,870,Blue Band Kuliner Margarin Sapi BBQ 40 g	,Blueband,"Jual, Beli, Blueband, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8063050002167_20240130162700898_base.jpg,Kebutuhan Dapur,Bahan Roti & Kue,Keju & Mentega,
57289,871,Morinaga BMT 1 Gold Susu Bubuk Formula Bayi 0-6 Bulan Plain 400 g,BMT,"alfacart, alfamart, susu bayi, susu formula, bmt morinaga, susu bmt platinum",https://c.alfagift.id/product/1/1_A06790303638_20230614104233200_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 0-6 Bulan,
26623,872,Morinaga BMT 1 Platinum Susu Bubuk Formula Bayi 0-6 Bulan Plain 400 g,BMT,"alfacart, alfamart, susu bayi, susu formula, bmt morinaga, susu bmt platinum",https://c.alfagift.id/product/1/1_A08700011103_20230619102845569_base.jpg,"Kebutuhan Ibu, Bayi, & Anak",Susu Formula Bayi & Anak,Susu Anak Usia 0-6 Bulan,
648548,873,BoBoiBoy Mini Street Bricks Mainan Super Block Assorted,BoBoiBoy,,https://c.alfagift.id/product/1/408573_base.jpg,"Alat Tulis, Hiburan, & Otomotif",Mainan & Hiburan,Mainan & Sticker,
24260,874,bodrex Extra Obat Sakit Kepala 4 Kaplet,bodrex,"bodrex migra, bodrex extra, bodrex flu dan batuk, komposisi bodrex, bodrex migrain, bodrex sakit kepala, bodrex untuk sakit gigi,aturan minum bodrex, kandungan bodrex",https://c.alfagift.id/product/1/A17260005304_A17260005304_20201007100356673_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Obat Sakit Kepala & Pereda Nyeri,
15842,875,bodrex Migra Obat Sakit Kepala Migrain 4 Kaplet,bodrex,"bodrex migra, bodrex extra, bodrex flu dan batuk, komposisi bodrex, bodrex migrain, bodrex sakit kepala, bodrex untuk sakit gigi,aturan minum bodrex, kandungan bodrex",https://c.alfagift.id/product/1/A17260004673_A17260004673_20201007100356649_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Obat Sakit Kepala & Pereda Nyeri,
178739,876,bodrex Obat Sakit Kepala 20 Tablet,bodrex,"bodrex migra, bodrex extra, bodrex flu dan batuk, komposisi bodrex, bodrex migrain, bodrex sakit kepala, bodrex untuk sakit gigi,aturan minum bodrex, kandungan bodrex",https://c.alfagift.id/product/1/A17260020714_A17260020714_20201007100356827_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Obat Sakit Kepala & Pereda Nyeri,
751717,877,bodrexin Obat Penurun Demam Anak Jeruk 60 ml,bodrexin,"jual, beli, alfacart, alfamart, bodrexin",https://c.alfagift.id/product/1/A7517170001001_A7517170001001_20201007100356687_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Obat & Vitamin Anak,
762836,878,Bokashi Minyak Oles 35 ml,Bokashi,,https://c.alfagift.id/product/1/1_A7628360001171_20211117115226320_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Minyak Herbal & Inhaler,
773149,879,BOKASHI Rub Oil 12 ml,Bokashi,,https://c.alfagift.id/product/1/1_A7731490002167_20220119173203044_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Minyak Herbal & Inhaler,
802306,880,BONAVIE Body Mist Marie Antoinette 100 ml,Bonavie,,https://c.alfagift.id/product/1/1_A8023060002167_20231101161056010_base.jpg,Personal Care,Parfum & Cologne,,
802309,881,BONAVIE Brightening Shower Gel Sabun Mandi Cair Maison Du Safran 250 ml,Bonavie,,https://c.alfagift.id/product/1/1_A8023090002167_20231101164547798_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
802307,882,BONAVIE Body Mist Fleur Du Jardin 100 ml,Bonavie,,https://c.alfagift.id/product/1/1_A8023070002167_20231101161458217_base.jpg,Personal Care,Parfum & Cologne,,
802305,883,BONAVIE Body Mist Creme Canele 100 ml,Bonavie,,https://c.alfagift.id/product/1/1_A8023050002167_20231101161212331_base.jpg,Personal Care,Parfum & Cologne,,
798351,884,BONAVIE Marie Antoinette Body Lotion 250 ml,Bonavie,,https://c.alfagift.id/product/1/1_A7983510002167_20230727171439457_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
798353,885,BONAVIE Maison Du Safran Body Lotion 250 ml,Bonavie,,https://c.alfagift.id/product/1/1_A7983530002167_20230727171421097_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
798352,886,BONAVIE Creme Canele Body Lotion 250 ml,Bonavie,,https://c.alfagift.id/product/1/1_A7983520002167_20230727171504516_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
802308,887,BONAVIE Brightening Shower Gel Sabun Mandi Cair Marie Antoinette 250 ml,Bonavie,,https://c.alfagift.id/product/1/1_A8023080002167_20231101164334905_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
802311,888,BONAVIE Brightening Shower Gel Sabun Mandi Cair Citron Glace 250 ml,Bonavie,,https://c.alfagift.id/product/1/1_A8023110002167_20231101164740916_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
802310,889,BONAVIE Brightening Shower Gel Sabun Mandi Cair Creme Canele 250 ml,Bonavie,,https://c.alfagift.id/product/1/1_A8023100002167_20231101165043316_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
769751,890,Kobe Mi BonCabe Level 30 Rasa Ramen Pedas 90 g,BonCabe,"bon cabe level 15, bon cabe level 30, bon cabe level 10, bon cabe ebi, bon cabe rasa teri, bumbu bubuk",https://c.alfagift.id/product/1/1_A7697510002167_20210826145008355_base.jpg,Makanan,Makanan Instan,Mie & Bihun Instan,
802636,891,BonCabe Snack Kulit Pangsit Level 10 70 g,BonCabe,"bon cabe level 15, bon cabe level 30, bon cabe level 10, bon cabe ebi, bon cabe rasa teri, bumbu bubuk",https://c.alfagift.id/product/1/1_A8026360002167_20231109162154566_base.jpg,Makanan,Makanan Ringan,Keripik & Kerupuk,
774701,892,Kobe Snack BonCabe Makaroni Krispi Nacho Cheese 135 g,BonCabe,"bon cabe level 15, bon cabe level 30, bon cabe level 10, bon cabe ebi, bon cabe rasa teri, bumbu bubuk",https://c.alfagift.id/product/1/1_A7747010002167_20221011161638995_base.jpg,Makanan,Makanan Ringan,Makanan Ringan Lainnya,
753896,893,Kobe Mi BonCabe Goreng Level 15 95 g,BonCabe,"bon cabe level 15, bon cabe level 30, bon cabe level 10, bon cabe ebi, bon cabe rasa teri, bumbu bubuk",https://c.alfagift.id/product/1/1_A7538960001001_20240301175747107_base.jpg,Makanan,Makanan Instan,Mie & Bihun Instan,
381289,894,Kobe BonCabe Sambal Tabur Level 30 Botol 40 g,BonCabe,"bon cabe level 15, bon cabe level 30, bon cabe level 10, bon cabe ebi, bon cabe rasa teri, bumbu bubuk",https://c.alfagift.id/product/1/1_A09600048487_20240423111833934_base.jpg,Kebutuhan Dapur,Bahan Masakan,Bumbu & Pelengkap Masakan,Abon & Taburan Makanan
769305,895,Kobe BonCabe Max End Sambal Tabur Level 50 Botol 30 g,BonCabe,"bon cabe level 15, bon cabe level 30, bon cabe level 10, bon cabe ebi, bon cabe rasa teri, bumbu bubuk",https://c.alfagift.id/product/1/1_A7693050002167_20240416135923123_base.jpg,Kebutuhan Dapur,Bahan Masakan,Bumbu & Pelengkap Masakan,Abon & Taburan Makanan
769306,896,Kobe BonCabe Nori Sambal Tabur Level 2 Botol 35 g,BonCabe,"bon cabe level 15, bon cabe level 30, bon cabe level 10, bon cabe ebi, bon cabe rasa teri, bumbu bubuk",https://c.alfagift.id/product/1/1_A7693060002167_20240423134552506_base.jpg,Kebutuhan Dapur,Bahan Masakan,Bumbu & Pelengkap Masakan,Abon & Taburan Makanan
12988,897,Boneeto Susu Bubuk Instan Yummy Choco 320 g,Boneeto,"alfacart, susu peninggi badan, susu boneeto junior 1+, susu boneeto, boneeto uht, harga susu boneeto",https://c.alfagift.id/product/1/1_A13070001053_20240102112130654_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 5 Tahun +,
15871,898,Boneeto Susu Bubuk Anak Yummy Choco 685 g,Boneeto,"alfacart, susu peninggi badan, susu boneeto junior 1+, susu boneeto, boneeto uht, harga susu boneeto",https://c.alfagift.id/product/1/1_A13070004716_20230711151434535_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 5 Tahun +,
793406,899,BONTEH Teh Manis 330 ml,Bonteh,,https://c.alfagift.id/product/1/1_A7934060002167_20230329164132812_base.jpg,Minuman,Minuman Ringan,Teh & Kopi Siap Minum,
801452,900,BOOM Deterjen Bubuk Rose Ceria 800 g,BOOM,"detergen pakaian, pembersih baju, pencuci baju, pemutih pakaian",https://c.alfagift.id/product/1/1_A8014520002167_20231006143407400_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
801453,901,BOOM Deterjen Bubuk Lavender 800 g,BOOM,"detergen pakaian, pembersih baju, pencuci baju, pemutih pakaian",https://c.alfagift.id/product/1/1_A8014530002167_20231006143421718_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
805533,902,BOOM Deterjen Cair Lavender 750 ml,BOOM,"detergen pakaian, pembersih baju, pencuci baju, pemutih pakaian",https://c.alfagift.id/product/1/1_A8055330002167_20240103155423845_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
799951,903,Boss Emuh Kerupuk Sangrai 100 g,Boss Emuh,,https://c.alfagift.id/product/1/1_A7999510002167_20230905135738506_base.jpg,Makanan,Makanan Ringan,Keripik & Kerupuk,
13497,904,Botan Sarden Mackerel Saus Tomat Kaleng 425 g,Botan,,https://c.alfagift.id/product/1/1_A11640001701_20240508100751845_base.jpg,Kebutuhan Dapur,Bahan Masakan,Bahan Masakan Lainnya,
789231,905,BRAGG Organic Apple Cider Vinegar 473 ml,Bragg,"Jual, Beli, Bragg, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7892310002167_20240510143337925_base.jpg,Kebutuhan Dapur,Bahan Masakan,Bumbu & Pelengkap Masakan,Cuka
796230,906,BRAVEN Eau de Parfum Sport Strength 100 ml,BRAVEN,,https://c.alfagift.id/product/1/1_A7962300002167_20230607114341377_base.jpg,Personal Care,Parfum & Cologne,,
756427,907,BRAVEN Men Black Series Eau de Parfum Legend 100 ml,BRAVEN,,https://c.alfagift.id/product/1/1_A7564270001001_20201104131548334_base.jpg,Personal Care,Parfum & Cologne,,
765794,908,BRAVEN Men Black Series Eau de Parfum Platinum 100 ml,BRAVEN,,https://c.alfagift.id/product/1/1_A7657940001001_20210321224214546_base.jpg,Personal Care,Parfum & Cologne,,
796229,909,BRAVEN Eau de Parfum Sport Freestyle 100 ml,BRAVEN,,https://c.alfagift.id/product/1/1_A7962290002167_20230607114247072_base.jpg,Personal Care,Parfum & Cologne,,
805807,910,Bright Gas Elpiji (Refill) 5.5 kg (A),BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8058070002167_20240117151348325_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
805808,911,Bright Gas Elpiji (Refill) 12 kg (B),BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8058080002167_20240117151358540_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
805809,912,Bright Gas Elpiji (Refill) 5.5 kg (B),BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8058090002167_20240117151409441_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
805811,913,Bright Gas Elpiji (Refill) 5.5 kg (C),BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8058110002167_20240117151431086_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
805810,914,Bright Gas Elpiji (Refill) 12 kg (C),BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8058100002167_20240117151419881_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
805806,915,Bright Gas Elpiji (Refill) 12 kg (A),BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8058060002167_20240117151455518_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
767659,916,Bright Gas Elpiji (Refill) 5.5 kg,BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7676590000865_20240117151320798_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
767660,917,Bright Tabung Gas Elpiji (Kosong) 5.5 kg,BRIGHT,"Jual, Beli, BRIGHT, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7676600000865_20240117152821968_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
765427,918,Bright Gas Elpiji (Refill) 12 kg,Bright Gas,,https://c.alfagift.id/product/1/1_A7654270000865_20240117151247848_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
765441,919,Bright Tabung Gas Elpiji (Kosong) 12 kg,Bright Gas,,https://c.alfagift.id/product/1/1_A7654410000865_20240117152805261_base.jpg,Kebutuhan Dapur,Perlengkapan Dapur & Ruang Makan,Peralatan & Aksesori Dapur,
12833,920,Brio Go! Potato Biskuit Kentang 60 g,BRIO,"alfamart, alfacart, brio go potato, biskuit kentang, siantar top",https://c.alfagift.id/product/1/1_A10160000821_20220620135522463_base.jpg,Makanan,Makanan Ringan,Biskuit & Crakers,
769300,921,Brio Go! Potato Biskuit Kentang Box 104 g,BRIO,"alfamart, alfacart, brio go potato, biskuit kentang, siantar top",https://c.alfagift.id/product/1/1_A7693000002167_20210729092154112_base.jpg,Makanan,Makanan Ringan,Biskuit & Crakers,
793584,922,Alfamart BT21 Ikat Rambut Icon Assorted,BT21,,https://c.alfagift.id/product/1/1_A7935840002167_20230403131424675_base.jpg,Personal Care,Peralatan Rias & Tata Rambut,Peralatan Rias,
793586,923,Alfamart BT21 Scrunchies Assorted,BT21,,https://c.alfagift.id/product/1/1_A7935860002167_20230403131752098_base.jpg,Personal Care,Peralatan Rias & Tata Rambut,Peralatan Rias,
793588,924,Alfamart BT21 Nail Clipper Assorted,BT21,,https://c.alfagift.id/product/1/1_A7935880002167_20230403131202392_base.jpg,Personal Care,Peralatan Rias & Tata Rambut,Peralatan Rias,
793583,925,Alfamart BT21 Ikat Rambut Assorted,BT21,,https://c.alfagift.id/product/1/1_A7935830002167_20230403132311250_base.jpg,Personal Care,Peralatan Rias & Tata Rambut,Peralatan Rias,
793582,926,Alfamart BT21 Sisir Assorted,BT21,,https://c.alfagift.id/product/1/1_A7935820002167_20230403120725582_base.jpg,Personal Care,Peralatan Rias & Tata Rambut,Sisir & Rol Rambut,
793585,927,Alfamart BT21 Duck Clip Jepit Rambut Assorted,BT21,,https://c.alfagift.id/product/1/1_A7935850002167_20230403132734154_base.jpg,Personal Care,Peralatan Rias & Tata Rambut,Peralatan Rias,
793587,928,Alfamart BT21 Cermin Set Assorted,BT21,,https://c.alfagift.id/product/1/1_A7935870002167_20230403132117340_base.jpg,Lifestyle,Fashion,,
